energy_kev,MiningHighVoltage,MiningLowVoltage,SoilHighVoltage,SoilMidVoltage,SoilLowVoltage
26.543694,0.065059,0.000000,0.154018,0.087864,0.000000
26.563735,0.025160,0.000000,-0.006511,-0.007481,0.000000
26.583777,0.036657,0.000000,-0.000948,0.083105,0.000000
26.603819,0.010412,0.000000,-0.153723,0.074176,0.000000
26.623860,0.036174,0.000000,0.003469,0.019013,0.000000
26.643902,0.053138,0.000000,0.152848,0.042987,0.000000
26.663944,-0.007983,0.000000,0.155515,-0.034835,0.000000
26.683985,0.072931,0.000000,-0.001081,0.004678,0.000000
26.704027,0.065855,0.000000,0.151294,0.004918,0.000000
26.724069,0.073467,0.000000,-0.004904,0.005634,0.000000
26.744110,0.020165,0.000000,-0.000830,0.070828,0.000000
26.764152,0.024080,0.000000,-0.003667,0.085580,0.000000
26.784194,0.066930,0.000000,-0.004493,0.078135,0.000000
26.804236,0.093854,0.000000,0.000335,-0.022007,0.000000
26.824277,-0.011259,0.000000,0.000526,-0.001949,0.000000
26.844319,0.057911,0.000000,-0.002944,-0.014200,0.000000
26.864361,0.054039,0.000000,-0.002627,0.046045,0.000000
26.884402,0.091813,0.000000,-0.005206,0.017182,0.000000
26.904444,0.027744,0.000000,0.001237,-0.031975,0.000000
26.924486,0.007863,0.000000,-0.001197,-0.031242,0.000000
26.944527,0.104478,0.000000,-0.002559,0.064576,0.000000
26.964569,0.073511,0.000000,-0.004023,0.014840,0.000000
26.984611,0.038882,0.000000,-0.000217,0.059083,0.000000
27.004652,0.014701,0.000000,0.002372,0.055487,0.000000
27.024694,0.054240,0.000000,0.141515,-0.000465,0.000000
27.044736,0.077368,0.000000,-0.144229,0.051193,0.000000
27.064777,0.062681,0.000000,-0.001982,0.051420,0.000000
27.084819,0.008675,0.000000,-0.000294,0.036509,0.000000
27.104861,0.024508,0.000000,-0.005449,0.042054,0.000000
27.124902,0.057850,0.000000,0.001069,0.008287,0.000000
27.144944,0.025783,0.000000,0.000711,0.007368,0.000000
27.164986,0.056663,0.000000,0.005552,0.044619,0.000000
27.185028,0.023831,0.000000,-0.006794,0.000864,0.000000
27.205069,0.031581,0.000000,0.004481,0.041975,0.000000
27.225111,0.031597,0.000000,-0.001714,0.081254,0.000000
27.245153,-0.002553,0.000000,0.137284,0.040026,0.000000
27.265194,0.001541,0.000000,0.129891,-0.018967,0.000000
27.285236,0.074965,0.000000,-0.001590,0.051386,0.000000
27.305278,-0.039698,0.000000,0.004936,0.063912,0.000000
27.325319,0.053481,0.000000,0.003763,0.025489,0.000000
27.345361,0.075287,0.000000,-0.009111,0.016467,0.000000
27.365403,0.088967,0.000000,-0.005929,0.032661,0.000000
27.385444,0.007067,0.000000,-0.003870,-0.004926,0.000000
27.405486,0.067667,0.000000,-0.001797,0.040644,0.000000
27.425528,0.103989,0.000000,0.004729,0.035781,0.000000
27.445569,0.048113,0.000000,0.001273,0.043845,0.000000
27.465611,0.011353,0.000000,0.000077,0.035073,0.000000
27.485653,0.058034,0.000000,-0.001146,0.039518,0.000000
27.505694,0.049006,0.000000,-0.123729,0.000725,0.000000
27.525736,0.005403,0.000000,-0.001818,0.052990,0.000000
27.545778,0.020249,0.000000,0.002557,0.001339,0.000000
27.565820,0.072557,0.000000,0.128766,0.043680,0.000000
27.585861,0.037456,0.000000,-0.000032,0.008074,0.000000
27.605903,0.061531,0.000000,-0.000704,0.051228,0.000000
27.625945,0.012683,0.000000,-0.003801,0.050338,0.000000
27.645986,0.039498,0.000000,-0.001999,0.067327,0.000000
27.666028,0.007388,0.000000,-0.004770,0.053094,0.000000
27.686070,0.055128,0.000000,-0.001516,0.000419,0.000000
27.706111,0.015357,0.000000,-0.001490,0.000144,0.000000
27.726153,-0.020140,0.000000,0.000640,0.002024,0.000000
27.746195,0.069546,0.000000,-0.007468,0.045010,0.000000
27.766236,0.040474,0.000000,-0.002251,0.004535,0.000000
27.786278,0.041328,0.000000,0.000856,0.034048,0.000000
27.806320,0.052079,0.000000,-0.010584,0.040225,0.000000
27.826361,0.082617,0.000000,-0.005573,0.000406,0.000000
27.846403,0.090884,0.000000,-0.001975,0.042402,0.000000
27.866445,0.042212,0.000000,-0.002442,0.019109,0.000000
27.886486,-0.019304,0.000000,0.001499,0.079232,0.000000
27.906528,0.041060,0.000000,0.003961,0.059352,0.000000
27.926570,0.030285,0.000000,0.122263,0.000470,0.000000
27.946612,0.040159,0.000000,0.000561,0.042145,0.000000
27.966653,0.010181,0.000000,-0.005635,0.016044,0.000000
27.986695,0.006714,0.000000,0.127458,0.046533,0.000000
28.006737,0.039731,0.000000,0.127931,0.011181,0.000000
28.026778,0.022079,0.000000,0.000894,0.010930,0.000000
28.046820,0.070433,0.000000,-0.006629,0.034834,0.000000
28.066862,0.043197,0.000000,0.124520,0.069576,0.000000
28.086903,0.012752,0.000000,0.002594,0.016021,0.000000
28.106945,0.103108,0.000000,-0.003019,0.029830,0.000000
28.126987,0.046125,0.000000,-0.002415,0.042715,0.000000
28.147028,0.050761,0.000000,-0.000043,0.101883,0.000000
28.167070,0.030484,0.000000,-0.002619,0.008535,0.000000
28.187112,0.024346,0.000000,-0.005408,0.044082,0.000000
28.207153,0.058577,0.000000,-0.003481,0.013948,0.000000
28.227195,0.032701,0.000000,-0.001189,0.014565,0.000000
28.247237,-0.001303,0.000000,0.003394,0.014643,0.000000
28.267278,0.070083,0.000000,0.114203,0.013415,0.000000
28.287320,0.043787,0.000000,0.115952,0.049986,0.000000
28.307362,-0.021662,0.000000,-0.004219,0.075250,0.000000
28.327404,0.027300,0.000000,0.115609,0.007862,0.000000
28.347445,0.028646,0.000000,0.000269,0.075260,0.000000
28.367487,0.058418,0.000000,0.006995,0.044870,0.000000
28.387529,0.060032,0.000000,-0.007351,-0.007556,0.000000
28.407570,0.069660,0.000000,0.110859,0.048057,0.000000
28.427612,0.068883,0.000000,0.119304,0.040886,0.000000
28.447654,0.075896,0.000000,0.001360,-0.001667,0.000000
28.467695,0.065010,0.000000,0.051622,0.038406,0.000000
28.487737,-0.015563,0.000000,-0.020696,0.043940,0.000000
28.507779,0.059088,0.000000,0.000401,0.008223,0.000000
28.527820,0.011153,0.000000,0.114240,0.055586,0.000000
28.547862,0.072963,0.000000,-0.000229,0.061561,0.000000
28.567904,0.017264,0.000000,0.002712,0.019130,0.000000
28.587945,0.054224,0.000000,-0.000777,0.080661,0.000000
28.607987,0.031286,0.000000,-0.121401,-0.032546,0.000000
28.628029,0.035628,0.000000,0.002711,-0.037022,0.000000
28.648070,0.008279,0.000000,-0.000815,0.030571,0.000000
28.668112,0.086336,0.000000,0.004292,-0.001180,0.000000
28.688154,0.063726,0.000000,0.106722,-0.000974,0.000000
28.708196,0.043006,0.000000,0.001998,0.056595,0.000000
28.728237,-0.010496,0.000000,0.114700,0.003287,0.000000
28.748279,0.056063,0.000000,0.109928,0.010577,0.000000
28.768321,0.060018,0.000000,-0.002732,0.049185,0.000000
28.788362,-0.012537,0.000000,0.107557,0.039954,0.000000
28.808404,0.033907,0.000000,0.001050,0.036455,0.000000
28.828446,0.091952,0.000000,-0.053413,0.006935,0.000000
28.848487,0.030463,0.000000,0.113278,0.034724,0.000000
28.868529,0.039481,0.000000,0.006125,0.004516,0.000000
28.888571,0.094210,0.000000,-0.006072,0.042769,0.000000
28.908612,0.042006,0.000000,-0.001378,0.000708,0.000000
28.928654,0.053975,0.000000,0.005037,-0.005098,0.000000
28.948696,0.038167,0.000000,-0.001602,0.047577,0.000000
28.968737,0.080240,0.000000,-0.018928,0.094831,0.000000
28.988779,0.065368,0.000000,-0.005359,0.030269,0.000000
29.008821,0.025887,0.000000,-0.001442,0.084423,0.000000
29.028862,0.031553,0.000000,0.004531,0.036984,0.000000
29.048904,0.036374,0.000000,-0.008043,0.005730,0.000000
29.068946,0.070962,0.000000,-0.001692,0.029148,0.000000
29.088988,-0.021108,0.000000,0.005489,0.045245,0.000000
29.109029,0.037002,0.000000,-0.004547,0.067804,0.000000
29.129071,-0.004161,0.000000,0.107647,0.015543,0.000000
29.149113,0.050687,0.000000,0.003652,0.113742,0.000000
29.169154,-0.017704,0.000000,-0.111810,0.056516,0.000000
29.189196,0.050473,0.000000,-0.007868,0.049098,0.000000
29.209238,0.057353,0.000000,0.004312,0.034362,0.000000
29.229279,0.002246,0.000000,0.103267,0.001904,0.000000
29.249321,0.050988,0.000000,-0.005450,0.049742,0.000000
29.269363,0.039760,0.000000,-0.007864,0.028680,0.000000
29.289404,0.047343,0.000000,0.111118,0.033508,0.000000
29.309446,0.048010,0.000000,-0.008155,0.002244,0.000000
29.329488,0.058037,0.000000,-0.109242,0.003640,0.000000
29.349529,-0.020548,0.000000,0.110574,-0.003914,0.000000
29.369571,0.064320,0.000000,-0.113999,-0.007491,0.000000
29.389613,0.029863,0.000000,-0.009525,0.032544,0.000000
29.409655,0.036117,0.000000,-0.114844,0.047898,0.000000
29.429696,0.051566,0.000000,0.101343,0.044466,0.000000
29.449738,-0.029376,0.000000,-0.002720,0.040755,0.000000
29.469780,0.055783,0.000000,0.106451,0.017453,0.000000
29.489821,0.042215,0.000000,-0.009590,0.050521,0.000000
29.509863,0.056102,0.000000,0.005128,0.041445,0.000000
29.529905,0.046036,0.000000,-0.008950,-0.000899,0.000000
29.549946,0.049846,0.000000,-0.000420,0.008982,0.000000
29.569988,0.013797,0.000000,-0.000859,0.050275,0.000000
29.590030,0.004886,0.000000,-0.002475,0.045066,0.000000
29.610071,0.042908,0.000000,0.003126,0.044683,0.000000
29.630113,0.053735,0.000000,0.005376,0.038029,0.000000
29.650155,0.024633,0.000000,-0.014673,0.011070,0.000000
29.670196,0.063933,0.000000,-0.011218,-0.030528,0.000000
29.690238,0.064537,0.000000,0.002744,0.050299,0.000000
29.710280,0.032573,0.000000,0.106645,0.034818,0.000000
29.730321,-0.002078,0.000000,-0.000445,0.041370,0.000000
29.750363,0.040622,0.000000,0.101588,0.038385,0.000000
29.770405,0.068470,0.000000,0.098990,-0.011385,0.000000
29.790447,0.017751,0.000000,0.103781,0.002143,0.000000
29.810488,0.012332,0.000000,-0.000268,0.036961,0.000000
29.830530,0.121993,0.000000,0.006407,0.048805,0.000000
29.850572,0.045492,0.000000,-0.115387,-0.003213,0.000000
29.870613,0.029088,0.000000,0.002817,0.087729,0.000000
29.890655,0.023070,0.000000,0.105635,0.005309,0.000000
29.910697,0.051184,0.000000,0.007076,0.039013,0.000000
29.930738,0.023027,0.000000,-0.004567,0.041822,0.000000
29.950780,0.052390,0.000000,-0.001143,0.003781,0.000000
29.970822,0.104015,0.000000,-0.002414,-0.006351,0.000000
29.990863,0.019509,0.000000,-0.006365,-0.013928,0.000000
30.010905,0.047004,0.000000,0.003409,-0.003849,0.000000
30.030947,0.062525,0.000000,0.015311,0.078488,0.000000
30.050988,0.060597,0.000000,-0.005545,0.057418,0.000000
30.071030,0.019619,0.000000,-0.001588,0.042128,0.000000
30.091072,0.017590,0.000000,-0.006283,0.001840,0.000000
30.111113,0.055313,0.000000,0.003975,0.001290,0.000000
30.131155,0.028587,0.000000,-0.001877,0.058247,0.000000
30.151197,0.014770,0.000000,-0.000595,0.013408,0.000000
30.171239,0.047961,0.000000,-0.000795,0.042973,0.000000
30.191280,0.021350,0.000000,-0.007805,-0.004657,0.000000
30.211322,0.008097,0.000000,-0.002936,0.083969,0.000000
30.231364,0.005056,0.000000,0.006912,0.081997,0.000000
30.251405,0.021136,0.000000,0.091810,0.042765,0.000000
30.271447,0.063569,0.000000,-0.001668,0.007439,0.000000
30.291489,-0.004541,0.000000,-0.004376,0.088408,0.000000
30.311530,0.039382,0.000000,0.009749,-0.004331,0.000000
30.331572,0.006815,0.000000,-0.005020,-0.005916,0.000000
30.351614,0.029310,0.000000,0.106201,0.068186,0.000000
30.371655,0.022823,0.000000,0.094453,0.006770,0.000000
30.391697,0.045251,0.000000,0.087981,0.051968,0.000000
30.411739,0.034541,0.000000,-0.005716,0.043291,0.000000
30.431780,0.116791,0.000000,0.002661,0.011496,0.000000
30.451822,0.014716,0.000000,-0.001049,-0.002635,0.000000
30.471864,0.003103,0.000000,0.107470,0.008829,0.000000
30.491905,-0.001314,0.000000,-0.001257,0.050566,0.000000
30.511947,0.087658,0.000000,0.095297,0.051749,0.000000
30.531989,0.036807,0.000000,-0.008318,0.052255,0.000000
30.552031,0.010579,0.000000,0.103325,0.039786,0.000000
30.572072,0.041955,0.000000,-0.004421,0.009725,0.000000
30.592114,-0.017062,0.000000,0.001836,0.041484,0.000000
30.612156,0.005597,0.000000,-0.000325,0.060268,0.000000
30.632197,0.049477,0.000000,0.003472,0.000631,0.000000
30.652239,0.063507,0.000000,-0.000400,0.095478,0.000000
30.672281,0.113581,0.000000,0.002668,0.008034,0.000000
30.692322,0.024410,0.000000,-0.000984,0.047103,0.000000
30.712364,0.062963,0.000000,0.010469,0.012768,0.000000
30.732406,0.051268,0.000000,0.005138,0.053945,0.000000
30.752447,0.019578,0.000000,-0.004225,0.001957,0.000000
30.772489,0.011435,0.000000,0.002047,0.049848,0.000000
30.792531,0.021966,0.000000,-0.003354,0.002851,0.000000
30.812572,0.049293,0.000000,-0.003521,0.032126,0.000000
30.832614,0.025896,0.000000,0.090958,0.012959,0.000000
30.852656,0.061303,0.000000,0.103223,0.005675,0.000000
30.872697,0.001574,0.000000,0.096846,0.043260,0.000000
30.892739,0.035038,0.000000,-0.002885,0.005269,0.000000
30.912781,0.011235,0.000000,0.078338,0.120605,0.000000
30.932823,0.089190,0.000000,0.097430,0.038367,0.000000
30.952864,0.050154,0.000000,0.002733,0.044247,0.000000
30.972906,0.054899,0.000000,-0.101864,-0.040263,0.000000
30.992948,-0.022601,0.000000,-0.089442,0.005592,0.000000
31.012989,0.095062,0.000000,0.001606,0.043006,0.000000
31.033031,-0.030412,0.000000,0.002580,0.004447,0.000000
31.053073,0.069371,0.000000,0.003281,0.009360,0.000000
31.073114,0.021168,0.000000,0.001025,0.043610,0.000000
31.093156,0.042338,0.000000,-0.004636,0.041367,0.000000
31.113198,0.017129,0.000000,-0.002209,0.045938,0.000000
31.133239,0.062651,0.000000,0.002085,0.029078,0.000000
31.153281,0.066433,0.000000,-0.004680,0.042856,0.000000
31.173323,0.036012,0.000000,-0.101775,0.042779,0.000000
31.193364,0.028969,0.000000,-0.006045,0.048332,0.000000
31.213406,0.056304,0.000000,-0.000008,0.055744,0.000000
31.233448,-0.034453,0.000000,-0.000275,0.061785,0.000000
31.253489,0.056616,0.000000,-0.000496,0.008597,0.000000
31.273531,0.043413,0.000000,0.010719,0.053281,0.000000
31.293573,0.007347,0.000000,-0.007800,-0.002785,0.000000
31.313615,0.054974,0.000000,-0.106535,0.020895,0.000000
31.333656,0.024139,0.000000,-0.006792,0.050034,0.000000
31.353698,0.058654,0.000000,0.001915,0.095609,0.000000
31.373740,0.032450,0.000000,0.003075,0.051109,0.000000
31.393781,0.018611,0.000000,-0.000690,0.051485,0.000000
31.413823,0.027499,0.000000,0.008963,0.046153,0.000000
31.433865,0.072019,0.000000,-0.006301,0.011419,0.000000
31.453906,0.021291,0.000000,0.004293,0.000073,0.000000
31.473948,0.041114,0.000000,-0.006279,0.063899,0.000000
31.493990,-0.008350,0.000000,0.003254,0.060077,0.000000
31.514031,0.061838,0.000000,0.092755,0.049776,0.000000
31.534073,0.060569,0.000000,-0.045923,0.043865,0.000000
31.554115,0.012620,0.000000,0.001871,0.060219,0.000000
31.574156,0.026270,0.000000,0.092082,0.018330,0.000000
31.594198,0.074463,0.000000,0.004784,0.010243,0.000000
31.614240,0.064379,0.000000,0.015127,-0.000147,0.000000
31.634281,0.064455,0.000000,-0.001429,0.049442,0.000000
31.654323,0.078824,0.000000,0.003532,0.000147,0.000000
31.674365,0.051734,0.000000,-0.004019,-0.042676,0.000000
31.694407,0.001750,0.000000,0.093345,0.089286,0.000000
31.714448,0.018821,0.000000,0.001802,0.045008,0.000000
31.734490,0.046534,0.000000,0.008894,0.006268,0.000000
31.754532,-0.002612,0.000000,0.086677,-0.018959,0.000000
31.774573,-0.041031,0.000000,0.095244,0.005877,0.000000
31.794615,0.037825,0.000000,-0.002494,0.008588,0.000000
31.814657,0.108471,0.000000,-0.002919,0.102998,0.000000
31.834698,0.062050,0.000000,-0.000781,0.010417,0.000000
31.854740,-0.002618,0.000000,0.084280,0.054432,0.000000
31.874782,0.105439,0.000000,-0.002414,0.094724,0.000000
31.894823,0.010295,0.000000,-0.006318,0.016494,0.000000
31.914865,0.059457,0.000000,0.099834,0.060695,0.000000
31.934907,0.078294,0.000000,-0.003004,0.022451,0.000000
31.954948,-0.000224,0.000000,0.004337,0.010776,0.000000
31.974990,0.047561,0.000000,0.084489,0.011824,0.000000
31.995032,0.115375,0.000000,0.008662,0.003562,0.000000
32.015073,0.003286,0.000000,-0.004138,0.057547,0.000000
32.035115,0.056444,0.000000,0.002244,0.001123,0.000000
32.055157,0.073991,0.000000,0.088067,-0.047480,0.000000
32.075199,0.009323,0.000000,0.002830,0.050509,0.000000
32.095240,-0.007448,0.000000,-0.086354,-0.041633,0.000000
32.115282,0.084869,0.000000,0.091122,0.052812,0.000000
32.135324,0.064356,0.000000,0.095821,0.006626,0.000000
32.155365,0.023739,0.000000,0.004051,0.047741,0.000000
32.175407,-0.033403,0.000000,0.003554,0.057226,0.000000
32.195449,0.022059,0.000000,0.004054,0.053696,0.000000
32.215490,0.077307,0.000000,-0.015199,0.011818,0.000000
32.235532,-0.053989,0.000000,-0.003971,0.013162,0.000000
32.255574,0.015586,0.000000,0.076040,0.003600,0.000000
32.275615,-0.004674,0.000000,0.009128,0.000288,0.000000
32.295657,0.067790,0.000000,-0.003457,0.004134,0.000000
32.315699,0.017571,0.000000,0.079559,0.048373,0.000000
32.335740,0.052904,0.000000,-0.008217,0.005947,0.000000
32.355782,0.044888,0.000000,0.003657,0.005722,0.000000
32.375824,0.073889,0.000000,0.091002,0.106602,0.000000
32.395866,-0.056456,0.000000,-0.006850,0.056050,0.000000
32.415907,0.032125,0.000000,0.083265,0.004750,0.000000
32.435949,0.069021,0.000000,-0.009113,0.007325,0.000000
32.455991,0.013124,0.000000,0.084980,0.009010,0.000000
32.476032,0.010025,0.000000,0.006094,0.054276,0.000000
32.496074,-0.025884,0.000000,0.095106,0.001714,0.000000
32.516116,0.036131,0.000000,0.000248,-0.000338,0.000000
32.536157,0.004543,0.000000,0.001514,0.058707,0.000000
32.556199,0.055880,0.000000,-0.009655,0.009316,0.000000
32.576241,0.010023,0.000000,-0.104060,0.049049,0.000000
32.596282,0.076329,0.000000,0.083874,0.004462,0.000000
32.616324,-0.003242,0.000000,-0.007826,0.009659,0.000000
32.636366,0.012409,0.000000,0.002496,0.058894,0.000000
32.656407,0.064193,0.000000,0.090092,0.062940,0.000000
32.676449,0.061830,0.000000,0.094082,-0.002640,0.000000
32.696491,0.017727,0.000000,-0.008487,0.051576,0.000000
32.716532,0.061394,0.000000,0.093974,0.054987,0.000000
32.736574,0.020698,0.000000,-0.001617,0.062978,0.000000
32.756616,0.056387,0.000000,-0.005835,0.062761,0.000000
32.776658,0.006745,0.000000,-0.026387,0.007268,0.000000
32.796699,0.007926,0.000000,0.005755,0.058252,0.000000
32.816741,0.072609,0.000000,0.002170,-0.001302,0.000000
32.836783,0.000679,0.000000,0.010327,0.063798,0.000000
32.856824,-0.050257,0.000000,-0.011301,0.002193,0.000000
32.876866,0.076057,0.000000,-0.009133,0.110423,0.000000
32.896908,0.079686,0.000000,0.006357,0.059691,0.000000
32.916949,0.017186,0.000000,0.004134,0.071024,0.000000
32.936991,0.041521,0.000000,0.096828,0.121892,0.000000
32.957033,0.081700,0.000000,-0.003196,0.061439,0.000000
32.977074,0.016721,0.000000,-0.003999,0.007474,0.000000
32.997116,0.023913,0.000000,-0.002835,0.011803,0.000000
33.017158,0.078340,0.000000,0.011739,0.057128,0.000000
33.037199,-0.001603,0.000000,0.086391,0.010099,0.000000
33.057241,0.009289,0.000000,0.000818,0.060625,0.000000
33.077283,0.009886,0.000000,-0.006293,0.058843,0.000000
33.097324,0.011315,0.000000,-0.004050,0.056190,0.000000
33.117366,0.063278,0.000000,-0.004104,0.063131,0.000000
33.137408,0.008367,0.000000,-0.001872,0.002363,0.000000
33.157450,0.069977,0.000000,-0.089279,0.011356,0.000000
33.177491,0.012720,0.000000,-0.008729,0.004147,0.000000
33.197533,0.066586,0.000000,0.083467,0.001881,0.000000
33.217575,0.061288,0.000000,-0.010958,0.007054,0.000000
33.237616,0.088923,0.000000,-0.005026,0.004689,0.000000
33.257658,0.059230,0.000000,-0.004897,0.000887,0.000000
33.277700,0.022634,0.000000,0.000178,0.062159,0.000000
33.297741,0.076477,0.000000,-0.001192,0.063037,0.000000
33.317783,0.079215,0.000000,0.008386,0.066622,0.000000
33.337825,0.006718,0.000000,0.007783,0.006203,0.000000
33.357866,0.013463,0.000000,0.000035,0.006457,0.000000
33.377908,-0.008217,0.000000,-0.083720,-0.002758,0.000000
33.397950,0.024458,0.000000,-0.002483,0.009141,0.000000
33.417991,0.063140,0.000000,0.075816,0.065725,0.000000
33.438033,0.061410,0.000000,-0.098742,0.064576,0.000000
33.458075,0.061175,0.000000,0.000893,-0.004997,0.000000
33.478116,0.008118,0.000000,-0.001779,0.071308,0.000000
33.498158,0.073700,0.000000,-0.014553,0.061954,0.000000
33.518200,0.003063,0.000000,0.007596,0.068568,0.000000
33.538242,0.066870,0.000000,0.007607,0.070377,0.000000
33.558283,0.068092,0.000000,0.081623,0.012729,0.000000
33.578325,0.079029,0.000000,-0.007811,0.009137,0.000000
33.598367,0.015069,0.000000,0.091514,0.067646,0.000000
33.618408,0.002073,0.000000,0.098627,0.024979,0.000000
33.638450,0.061181,0.000000,0.094841,0.065326,0.000000
33.658492,0.082839,0.000000,0.002385,0.066063,0.000000
33.678533,0.071678,0.000000,0.006910,0.068718,0.000000
33.698575,0.085685,0.000000,0.085432,-0.002041,0.000000
33.718617,0.081485,0.000000,0.008207,0.065893,0.000000
33.738658,0.006469,0.000000,-0.000060,0.000217,0.000000
33.758700,0.013942,0.000000,-0.008878,0.074676,0.000000
33.778742,0.006381,0.000000,-0.087681,0.070333,0.000000
33.798783,0.004246,0.000000,0.000469,0.005806,0.000000
33.818825,0.003019,0.000000,0.001707,0.068289,0.000000
33.838867,0.008785,0.000000,-0.008621,0.000739,0.000000
33.858908,0.005358,0.000000,0.087769,0.000119,0.000000
33.878950,0.078020,0.000000,0.076649,0.000912,0.000000
33.898992,0.016036,0.000000,-0.009939,0.076719,0.000000
33.919034,0.083092,0.000000,0.094097,0.010339,0.000000
33.939075,0.009252,0.000000,-0.083905,-0.067529,0.000000
33.959117,0.010840,0.000000,0.089843,-0.005523,0.000000
33.979159,0.080253,0.000000,0.042562,0.002720,0.000000
33.999200,0.007741,0.000000,0.094027,-0.034255,0.000000
34.019242,-0.057402,0.000000,0.089830,0.004183,0.000000
34.039284,0.072318,0.000000,-0.088869,0.003225,0.000000
34.059325,0.085394,0.000000,-0.082863,0.003105,0.000000
34.079367,0.008715,0.000000,0.071787,0.006936,0.000000
34.099409,0.008504,0.000000,0.077431,0.071745,0.000000
34.119450,0.090190,0.000000,0.084925,-0.001181,0.000000
34.139492,0.000723,0.000000,0.080862,0.003523,0.000000
34.159534,0.013597,0.000000,-0.084841,-0.037701,0.000000
34.179575,0.078542,0.000000,0.088064,0.003624,0.000000
34.199617,0.010102,0.000000,-0.009833,-0.002140,0.000000
34.219659,0.009239,0.000000,-0.079555,0.006592,0.000000
34.239700,0.015737,0.000000,0.002021,-0.002945,0.000000
34.259742,0.014568,0.000000,0.089426,-0.003752,0.000000
34.279784,-0.073764,0.000000,0.090601,-0.075037,0.000000
34.299826,0.008964,0.000000,0.001780,0.054425,0.000000
34.319867,0.012433,0.000000,0.001833,0.081938,0.000000
34.339909,0.000004,0.000000,0.038591,0.001503,0.000000
34.359951,0.092936,0.000000,-0.000586,0.088787,0.000000
34.379992,0.001627,0.000000,0.004299,0.087871,0.000000
34.400034,0.090033,0.000000,0.083927,0.004964,0.000000
34.420076,0.004822,0.000000,0.098451,0.007167,0.000000
34.440117,0.089583,0.000000,0.083154,0.086522,0.000000
34.460159,0.097276,0.000000,0.082946,0.002982,0.000000
34.480201,0.023087,0.000000,0.001067,0.090598,0.000000
34.500242,-0.027695,0.000000,0.075766,0.003420,0.000000
34.520284,0.007788,0.000000,0.084935,-0.000840,0.000000
34.540326,0.102997,0.000000,0.089500,0.004157,0.000000
34.560367,-0.082368,0.000000,0.007364,-0.000490,0.000000
34.580409,0.003799,0.000000,-0.000695,-0.002219,0.000000
34.600451,0.009480,0.000000,-0.007391,-0.089618,0.000000
34.620492,0.000360,0.000000,0.091897,-0.001073,0.000000
34.640534,0.107359,0.000000,0.003602,0.004055,0.000000
34.660576,0.009667,0.000000,-0.007380,0.099095,0.000000
34.680618,0.104080,0.000000,0.003640,0.001840,0.000000
34.700659,0.012315,0.000000,-0.008770,0.004345,0.000000
34.720701,0.105452,0.000000,0.004801,0.097449,0.000000
34.740743,0.103307,0.000000,0.083436,0.004886,0.000000
34.760784,0.007068,0.000000,0.095367,0.001372,0.000000
34.780826,0.107065,0.000000,0.001652,0.001010,0.000000
34.800868,0.006583,0.000000,-0.008861,0.105202,0.000000
34.820909,0.011381,0.000000,-0.001327,0.109499,0.000000
34.840951,0.108446,0.000000,-0.087678,0.105242,0.000000
34.860993,0.009145,0.000000,0.092175,0.003224,0.000000
34.881034,0.008124,0.000000,-0.010743,0.112080,0.000000
34.901076,0.014222,0.000000,-0.006352,0.113516,0.000000
34.921118,0.005378,0.000000,0.104217,0.001031,0.000000
34.941159,0.009977,0.000000,-0.011030,0.003428,0.000000
34.961201,0.009526,0.000000,0.088461,0.000504,0.000000
34.981243,0.016174,0.000000,0.088417,0.000819,0.000000
35.001284,0.008231,0.000000,0.083800,0.001541,0.000000
35.021326,0.009146,0.000000,0.049019,-0.000071,0.000000
35.041368,0.125151,0.000000,0.087597,0.000841,0.000000
35.061410,0.005486,0.000000,0.084832,0.003939,0.000000
35.081451,0.008362,0.000000,-0.002314,0.123918,0.000000
35.101493,0.006179,0.000000,0.093921,0.001822,0.000000
35.121535,0.004436,0.000000,0.096091,0.001721,0.000000
35.141576,0.005966,0.000000,-0.093216,0.130071,0.000000
35.161618,0.008401,0.000000,-0.086157,0.129119,0.000000
35.181660,0.021889,0.000000,0.087882,0.130134,0.000000
35.201701,0.127311,0.000000,-0.084347,-0.000405,0.000000
35.221743,0.005684,0.000000,0.000699,0.002580,0.000000
35.241785,0.005172,0.000000,-0.005505,0.136566,0.000000
35.261826,0.007914,0.000000,0.088287,0.136743,0.000000
35.281868,0.003494,0.000000,0.083786,0.001505,0.000000
35.301910,0.007050,0.000000,0.003731,0.001199,0.000000
35.321951,0.004130,0.000000,0.089538,0.147782,0.000000
35.341993,0.005545,0.000000,0.089284,0.146839,0.000000
35.362035,0.003312,0.000000,0.002723,-0.000552,0.000000
35.382077,0.006868,0.000000,0.000551,-0.000173,0.000000
35.402118,0.008441,0.000000,0.001203,0.158455,0.000000
35.422160,0.007488,0.000000,-0.011138,0.157212,0.000000
35.442202,0.005002,0.000000,0.087458,0.154101,0.000000
35.462243,0.162869,0.000000,0.079497,0.000945,0.000000
35.482285,0.160838,0.000000,0.032723,-0.000467,0.000000
35.502327,0.005290,0.000000,0.012928,0.001600,0.000000
35.522368,0.005059,0.000000,-0.044111,0.001712,0.000000
35.542410,0.003963,0.000000,-0.009874,0.001398,0.000000
35.562452,0.003909,0.000000,-0.002721,0.002017,0.000000
35.582493,0.005247,0.000000,0.093884,0.001564,0.000000
35.602535,0.173417,0.000000,-0.003901,0.002088,0.000000
35.622577,0.004591,0.000000,-0.094468,0.000203,0.000000
